1419.000,0.018,0.018,0.736
1419.001,0.018,0.018,-0.731
1419.002,0.018,0.018,-1.073
1419.004,0.017,0.018,-0.346
1419.005,0.017,0.018,0.281
1419.006,0.017,0.017,0.561
1419.007,0.017,0.017,0.073
1419.008,0.017,0.017,-0.268
1419.009,0.017,0.017,0.100
1419.011,0.017,0.017,-1.699
1419.012,0.017,0.018,-3.241
1419.013,0.017,0.017,-1.372
1419.014,0.017,0.017,0.194
1419.015,0.017,0.017,1.180
1419.016,0.017,0.017,1.448
1419.018,0.017,0.017,0.205
1419.019,0.017,0.017,0.321
1419.020,0.017,0.017,1.558
1419.021,0.017,0.017,1.474
1419.022,0.017,0.017,0.063
1419.023,0.017,0.017,-0.701
1419.025,0.017,0.017,-0.434
1419.026,0.017,0.017,-0.233
1419.027,0.017,0.017,-0.977
1419.028,0.017,0.017,-0.063
1419.029,0.017,0.017,1.982
1419.030,0.017,0.017,1.830
1419.032,0.017,0.017,1.613
1419.033,0.017,0.016,1.939
1419.034,0.017,0.016,2.274
1419.035,0.016,0.016,1.410
1419.036,0.016,0.016,1.316
1419.037,0.016,0.016,1.181
1419.039,0.016,0.017,0.147
1419.040,0.016,0.016,-0.058
1419.041,0.016,0.017,-0.282
1419.042,0.016,0.017,-0.270
1419.043,0.016,0.016,0.609
1419.045,0.016,0.017,-1.036
1419.046,0.016,0.017,-0.963
1419.047,0.016,0.016,0.472
1419.048,0.016,0.016,0.380
1419.049,0.016,0.016,-0.363
1419.050,0.016,0.016,0.038
1419.052,0.016,0.016,-0.147
1419.053,0.016,0.016,-0.102
1419.054,0.016,0.016,-0.280
1419.055,0.016,0.016,-0.385
1419.056,0.016,0.016,-0.444
1419.057,0.016,0.017,-0.603
1419.059,0.016,0.017,-0.186
1419.060,0.016,0.017,-0.638
1419.061,0.016,0.016,-0.543
1419.062,0.016,0.016,0.598
1419.063,0.016,0.016,0.949
1419.064,0.016,0.016,0.969
1419.066,0.016,0.017,0.953
1419.067,0.016,0.017,0.662
1419.068,0.016,0.016,1.765
1419.069,0.017,0.016,2.216
1419.070,0.017,0.017,0.855
1419.071,0.017,0.017,-0.907
1419.073,0.017,0.017,-1.671
1419.074,0.017,0.017,-1.278
1419.075,0.017,0.017,-0.710
1419.076,0.017,0.017,-1.385
1419.077,0.017,0.017,0.417
1419.079,0.017,0.017,1.758
1419.080,0.017,0.017,1.266
1419.081,0.017,0.017,0.764
1419.082,0.017,0.017,0.168
1419.083,0.017,0.017,-0.148
1419.084,0.017,0.017,-0.501
1419.086,0.017,0.017,-0.286
1419.087,0.017,0.017,-0.161
1419.088,0.017,0.017,0.583
1419.089,0.017,0.017,-0.056
1419.090,0.017,0.017,0.185
1419.091,0.017,0.018,0.174
1419.093,0.017,0.018,-0.721
1419.094,0.018,0.018,-0.133
1419.095,0.018,0.018,0.162
1419.096,0.018,0.018,-0.722
1419.097,0.018,0.018,0.122
1419.098,0.018,0.018,1.331
1419.100,0.018,0.018,1.026
1419.101,0.018,0.018,0.466
1419.102,0.018,0.018,0.017
1419.103,0.018,0.018,-0.977
1419.104,0.018,0.018,-0.055
1419.105,0.018,0.018,1.294
1419.107,0.018,0.018,0.973
1419.108,0.018,0.019,-0.837
1419.109,0.019,0.019,-1.670
1419.110,0.019,0.019,-0.263
1419.111,0.019,0.019,1.179
1419.112,0.019,0.019,1.704
1419.114,0.019,0.019,1.164
1419.115,0.019,0.019,1.485
1419.116,0.019,0.019,3.284
1419.117,0.019,0.019,2.098
1419.118,0.019,0.019,0.447
1419.120,0.019,0.020,0.628
1419.121,0.020,0.020,2.050
1419.122,0.020,0.020,1.561
1419.123,0.020,0.020,0.467
1419.124,0.020,0.020,0.466
1419.125,0.020,0.020,-0.095
1419.127,0.020,0.020,0.892
1419.128,0.020,0.020,1.411
1419.129,0.020,0.020,0.907
1419.130,0.020,0.021,0.572
1419.131,0.021,0.021,0.680
1419.132,0.021,0.021,-1.152
1419.134,0.021,0.021,-2.255
1419.135,0.021,0.021,-0.879
1419.136,0.021,0.021,0.348
1419.137,0.021,0.021,1.622
1419.138,0.021,0.021,1.822
1419.139,0.021,0.021,1.532
1419.141,0.021,0.022,0.711
1419.142,0.022,0.022,0.026
1419.143,0.022,0.022,-0.222
1419.144,0.022,0.022,1.087
1419.145,0.022,0.022,2.144
1419.146,0.022,0.022,1.173
1419.148,0.022,0.022,0.367
1419.149,0.022,0.022,1.023
1419.150,0.022,0.023,1.180
1419.151,0.023,0.023,1.020
1419.152,0.023,0.023,2.123
1419.154,0.023,0.023,3.294
1419.155,0.023,0.023,3.366
1419.156,0.023,0.023,2.537
1419.157,0.023,0.023,1.718
1419.158,0.023,0.023,0.950
1419.159,0.024,0.024,0.401
1419.161,0.024,0.024,0.810
1419.162,0.024,0.024,0.417
1419.163,0.024,0.024,-0.698
1419.164,0.024,0.024,-1.448
1419.165,0.024,0.024,0.257
1419.166,0.024,0.024,0.658
1419.168,0.024,0.024,0.339
