1419.000,0.018,0.018,-0.805
1419.001,0.018,0.018,-0.799
1419.002,0.018,0.018,-0.065
1419.004,0.018,0.018,0.984
1419.005,0.018,0.018,1.822
1419.006,0.018,0.017,2.569
1419.007,0.017,0.017,1.076
1419.008,0.017,0.018,-0.677
1419.009,0.017,0.018,-0.995
1419.011,0.017,0.018,-0.825
1419.012,0.017,0.018,-1.568
1419.013,0.017,0.017,-0.821
1419.014,0.017,0.017,-0.065
1419.015,0.017,0.017,-0.607
1419.016,0.017,0.017,-0.620
1419.018,0.017,0.017,-1.048
1419.019,0.017,0.017,-0.876
1419.020,0.017,0.017,-0.747
1419.021,0.017,0.017,-0.724
1419.022,0.017,0.017,-0.175
1419.023,0.017,0.017,0.276
1419.025,0.017,0.017,1.248
1419.026,0.017,0.017,2.299
1419.027,0.017,0.017,1.964
1419.028,0.017,0.017,0.937
1419.029,0.017,0.017,0.474
1419.030,0.017,0.017,0.895
1419.032,0.017,0.017,0.187
1419.033,0.017,0.017,-0.148
1419.034,0.017,0.017,-0.540
1419.035,0.017,0.017,-0.752
1419.036,0.017,0.017,-0.623
1419.037,0.017,0.017,-0.099
1419.039,0.017,0.017,0.370
1419.040,0.017,0.017,0.333
1419.041,0.017,0.017,-0.566
1419.042,0.017,0.017,-0.439
1419.043,0.017,0.017,0.269
1419.045,0.016,0.017,0.417
1419.046,0.016,0.017,0.431
1419.047,0.016,0.017,-0.153
1419.048,0.016,0.017,-1.274
1419.049,0.016,0.017,-0.974
1419.050,0.017,0.017,-0.629
1419.052,0.017,0.017,1.091
1419.053,0.017,0.016,2.179
1419.054,0.017,0.017,1.340
1419.055,0.017,0.017,1.786
1419.056,0.017,0.017,1.674
1419.057,0.017,0.017,-0.218
1419.059,0.016,0.017,-1.015
1419.060,0.017,0.017,0.048
1419.061,0.017,0.017,1.515
1419.062,0.017,0.016,2.016
1419.063,0.017,0.017,1.680
1419.064,0.017,0.017,0.617
1419.066,0.017,0.017,-0.088
1419.067,0.017,0.017,-0.693
1419.068,0.017,0.017,-2.262
1419.069,0.017,0.017,-3.153
1419.070,0.017,0.017,-2.590
1419.071,0.017,0.017,-1.648
1419.073,0.017,0.017,-2.230
1419.074,0.017,0.017,-1.143
1419.075,0.017,0.017,-0.738
1419.076,0.017,0.017,-0.086
1419.077,0.017,0.017,0.605
1419.079,0.017,0.017,1.415
1419.080,0.017,0.017,0.788
1419.081,0.017,0.017,-0.210
1419.082,0.017,0.017,-0.040
1419.083,0.017,0.017,-0.356
1419.084,0.017,0.017,-0.239
1419.086,0.017,0.018,-0.303
1419.087,0.017,0.018,-0.742
1419.088,0.017,0.018,-1.361
1419.089,0.017,0.018,-0.350
1419.090,0.018,0.018,0.989
1419.091,0.018,0.018,0.715
1419.093,0.018,0.018,0.568
1419.094,0.018,0.018,1.291
1419.095,0.018,0.018,0.702
1419.096,0.018,0.018,0.648
1419.097,0.018,0.018,0.980
1419.098,0.018,0.018,0.510
1419.100,0.018,0.018,1.137
1419.101,0.018,0.018,1.162
1419.102,0.018,0.018,0.619
1419.103,0.018,0.018,0.837
1419.104,0.018,0.018,1.195
1419.105,0.019,0.019,1.471
1419.107,0.019,0.019,1.461
1419.108,0.019,0.019,0.751
1419.109,0.019,0.019,0.895
1419.110,0.019,0.019,1.927
1419.111,0.019,0.019,0.926
1419.112,0.019,0.019,0.822
1419.114,0.019,0.019,1.139
1419.115,0.019,0.019,1.355
1419.116,0.020,0.019,3.264
1419.117,0.020,0.020,1.574
1419.118,0.020,0.020,-0.423
1419.120,0.020,0.020,0.541
1419.121,0.020,0.020,1.272
1419.122,0.020,0.020,0.076
1419.123,0.020,0.020,0.475
1419.124,0.020,0.020,1.546
1419.125,0.020,0.020,1.067
1419.127,0.020,0.020,0.899
1419.128,0.020,0.021,0.803
1419.129,0.021,0.021,1.163
1419.130,0.021,0.021,2.436
1419.131,0.021,0.021,3.111
1419.132,0.021,0.021,1.932
1419.134,0.021,0.021,-0.352
1419.135,0.021,0.021,-1.049
1419.136,0.021,0.021,-1.523
1419.137,0.021,0.022,-0.654
1419.138,0.021,0.021,1.092
1419.139,0.022,0.022,0.988
1419.141,0.022,0.022,0.220
1419.142,0.022,0.022,0.543
1419.143,0.022,0.022,0.908
1419.144,0.022,0.022,0.557
1419.145,0.022,0.022,0.894
1419.146,0.022,0.022,2.030
1419.148,0.022,0.022,1.103
1419.149,0.023,0.023,1.060
1419.150,0.023,0.023,0.629
1419.151,0.023,0.023,0.750
1419.152,0.023,0.023,0.205
1419.154,0.023,0.023,-0.748
1419.155,0.023,0.023,-0.360
1419.156,0.023,0.023,0.448
1419.157,0.023,0.024,0.673
1419.158,0.024,0.024,-0.196
1419.159,0.024,0.024,-0.768
1419.161,0.024,0.024,0.112
1419.162,0.024,0.024,0.938
1419.163,0.024,0.024,0.875
1419.164,0.024,0.024,-0.677
1419.165,0.024,0.025,-1.017
1419.166,0.025,0.025,-0.677
1419.168,0.025,0.025,-0.292
1419.169,0.025,0.025,0.836
1419.170,0.025,0.025,1.030
1419.171,0.025,0.025,-0.419
1419.172,0.025,0.025,-0.069
1419.173,0.025,0.025,0.457
1419.175,0.025,0.025,1.269
1419.176,0.026,0.026,2.136
1419.177,0.026,0.026,4.021
1419.178,0.026,0.026,3.000
1419.179,0.026,0.026,1.728
1419.180,0.026,0.026,1.088
1419.182,0.026,0.026,0.255
1419.183,0.026,0.027,-0.632
1419.184,0.026,0.027,-1.093
1419.185,0.027,0.027,-0.865
1419.186,0.027,0.027,-0.836
1419.188,0.027,0.027,-1.057
1419.189,0.027,0.027,-0.287
1419.190,0.027,0.027,0.490
1419.191,0.027,0.027,1.152
1419.192,0.028,0.027,1.916
1419.193,0.028,0.028,-0.583
1419.195,0.028,0.028,-2.985
1419.196,0.028,0.028,-0.552
1419.197,0.028,0.028,1.378
1419.198,0.028,0.028,1.202
1419.199,0.028,0.029,0.446
1419.200,0.029,0.029,0.001
1419.202,0.029,0.029,-0.937
1419.203,0.029,0.029,-0.226
1419.204,0.029,0.029,1.135
1419.205,0.029,0.029,0.976
1419.206,0.029,0.029,-0.034
1419.207,0.029,0.030,-0.323
1419.209,0.030,0.030,0.288
1419.210,0.030,0.030,1.919
1419.211,0.030,0.030,1.323
1419.212,0.030,0.030,0.255
1419.213,0.030,0.030,-1.230
1419.214,0.030,0.030,-1.344
1419.216,0.030,0.030,0.672
1419.217,0.030,0.030,1.572
1419.218,0.031,0.031,0.677
1419.219,0.031,0.031,1.401
1419.220,0.031,0.031,1.447
1419.221,0.031,0.031,0.887
1419.223,0.031,0.031,0.283
1419.224,0.031,0.031,-0.276
1419.225,0.031,0.031,0.978
1419.226,0.032,0.032,1.557
1419.227,0.032,0.032,0.380
1419.229,0.032,0.032,0.760
1419.230,0.032,0.032,1.216
1419.231,0.032,0.032,0.821
1419.232,0.032,0.032,-0.332
1419.233,0.032,0.033,-0.422
1419.234,0.032,0.033,-0.058
1419.236,0.033,0.033,0.287
1419.237,0.033,0.033,0.926
1419.238,0.033,0.033,3.488
1419.239,0.033,0.033,4.215
1419.240,0.033,0.033,3.197
1419.241,0.033,0.033,1.642
1419.243,0.033,0.034,0.656
1419.244,0.034,0.034,-1.016
1419.245,0.034,0.034,-1.525
1419.246,0.034,0.034,0.193
1419.247,0.034,0.034,1.219
1419.248,0.034,0.034,1.394
1419.250,0.034,0.034,0.010
1419.251,0.034,0.035,-1.189
1419.252,0.034,0.035,-1.618
1419.253,0.035,0.035,-1.461
1419.254,0.035,0.035,-1.809
1419.255,0.035,0.035,-1.272
1419.257,0.035,0.035,1.052
1419.258,0.035,0.035,0.566
1419.259,0.035,0.035,0.780
1419.260,0.035,0.035,2.664
1419.261,0.036,0.036,1.969
1419.263,0.036,0.036,0.717
1419.264,0.036,0.036,0.615
1419.265,0.036,0.036,1.392
1419.266,0.036,0.036,1.979
1419.267,0.036,0.036,1.118
1419.268,0.036,0.036,1.154
1419.270,0.036,0.037,0.208
1419.271,0.037,0.037,-0.324
1419.272,0.037,0.037,1.402
1419.273,0.037,0.037,1.999
1419.274,0.037,0.037,2.144
1419.275,0.037,0.037,0.310
1419.277,0.037,0.038,-1.444
1419.278,0.037,0.038,-0.562
1419.279,0.037,0.038,-0.039
1419.280,0.038,0.038,0.039
1419.281,0.038,0.038,0.408
1419.282,0.038,0.038,-0.165
1419.284,0.038,0.038,-1.184
1419.285,0.038,0.038,-1.548
1419.286,0.038,0.038,-0.684
1419.287,0.038,0.038,0.950
1419.288,0.038,0.039,1.215
1419.289,0.039,0.039,0.979
1419.291,0.039,0.039,0.395
1419.292,0.039,0.039,0.322
1419.293,0.039,0.039,0.566
1419.294,0.039,0.039,0.590
1419.295,0.039,0.039,0.784
1419.296,0.039,0.039,1.051
1419.298,0.040,0.040,1.983
1419.299,0.040,0.039,3.198
1419.300,0.040,0.039,2.628
1419.301,0.040,0.040,1.814
1419.302,0.040,0.040,0.903
1419.304,0.040,0.040,0.178
1419.305,0.040,0.040,0.048
1419.306,0.040,0.040,-0.226
1419.307,0.040,0.041,-1.352
1419.308,0.040,0.041,-0.365
1419.309,0.040,0.041,0.765
1419.311,0.040,0.041,-0.095
1419.312,0.041,0.041,-0.126
1419.313,0.041,0.041,0.064
1419.314,0.041,0.041,-0.065
1419.315,0.041,0.041,0.096
1419.316,0.041,0.041,-0.098
1419.318,0.041,0.041,0.640
1419.319,0.041,0.041,1.254
1419.320,0.041,0.042,0.197
1419.321,0.041,0.042,0.806
1419.322,0.042,0.042,1.584
1419.323,0.042,0.042,0.398
1419.325,0.042,0.042,0.352
1419.326,0.042,0.042,0.365
1419.327,0.042,0.042,0.680
1419.328,0.042,0.042,1.583
1419.329,0.042,0.042,1.378
1419.330,0.042,0.043,0.350
1419.332,0.042,0.043,-0.798
1419.333,0.042,0.043,0.071
1419.334,0.043,0.043,0.700
1419.335,0.043,0.043,0.665
1419.336,0.043,0.043,1.249
1419.337,0.043,0.043,0.833
1419.339,0.043,0.043,0.932
1419.340,0.043,0.043,0.724
1419.341,0.043,0.043,0.386
1419.342,0.043,0.043,1.176
1419.343,0.043,0.043,1.491
1419.345,0.044,0.044,0.810
1419.346,0.044,0.044,-1.172
1419.347,0.044,0.044,-1.610
1419.348,0.044,0.044,0.222
1419.349,0.044,0.044,1.216
1419.350,0.044,0.044,0.812
1419.352,0.044,0.044,0.996
1419.353,0.044,0.044,0.973
1419.354,0.044,0.044,1.375
1419.355,0.044,0.044,1.616
1419.356,0.044,0.045,0.492
1419.357,0.044,0.045,0.401
1419.359,0.045,0.045,0.331
1419.360,0.045,0.045,-1.063
1419.361,0.045,0.045,-1.667
1419.362,0.045,0.045,-0.374
1419.363,0.045,0.045,1.754
1419.364,0.045,0.045,1.901
1419.366,0.045,0.045,0.453
1419.367,0.045,0.045,-0.113
1419.368,0.045,0.045,-0.111
1419.369,0.045,0.045,-0.124
1419.370,0.045,0.045,0.735
1419.371,0.045,0.045,-0.089
1419.373,0.045,0.045,0.026
1419.374,0.045,0.045,1.491
1419.375,0.046,0.045,1.709
1419.376,0.046,0.046,1.287
1419.377,0.046,0.046,0.960
1419.379,0.046,0.046,0.327
1419.380,0.046,0.046,-0.207
1419.381,0.046,0.046,-1.502
1419.382,0.046,0.046,-1.359
1419.383,0.046,0.046,-0.243
1419.384,0.046,0.046,0.371
1419.386,0.046,0.046,-0.222
1419.387,0.046,0.047,-0.760
1419.388,0.046,0.047,-0.586
1419.389,0.046,0.046,0.590
1419.390,0.046,0.047,0.063
1419.391,0.046,0.047,-0.924
1419.393,0.047,0.047,-0.694
1419.394,0.047,0.047,-0.386
1419.395,0.047,0.047,-0.264
1419.396,0.047,0.047,-0.311
1419.397,0.047,0.047,0.941
1419.398,0.047,0.047,1.850
1419.400,0.047,0.047,1.072
1419.401,0.047,0.047,0.478
1419.402,0.047,0.047,0.366
1419.403,0.047,0.047,0.204
1419.404,0.047,0.047,-0.213
1419.405,0.047,0.047,-0.443
1419.407,0.047,0.047,0.551
1419.408,0.047,0.047,0.855
1419.409,0.047,0.048,-0.166
1419.410,0.047,0.048,-0.349
1419.411,0.047,0.047,0.714
1419.412,0.047,0.047,1.266
1419.414,0.047,0.048,0.625
1419.415,0.048,0.048,-0.359
1419.416,0.048,0.048,-1.116
1419.417,0.047,0.048,-1.056
1419.418,0.048,0.048,-0.980
1419.420,0.048,0.048,-0.097
1419.421,0.048,0.048,0.048
1419.422,0.048,0.048,-0.722
1419.423,0.048,0.048,-0.724
1419.424,0.048,0.048,0.304
1419.425,0.048,0.048,0.259
1419.427,0.048,0.048,0.372
1419.428,0.048,0.048,0.313
1419.429,0.048,0.048,-1.129
1419.430,0.048,0.049,-1.812
1419.431,0.048,0.049,-1.678
1419.432,0.048,0.048,-0.906
1419.434,0.048,0.048,0.687
1419.435,0.048,0.048,1.052
1419.436,0.048,0.049,-0.325
1419.437,0.048,0.049,-0.801
1419.438,0.048,0.049,-1.586
1419.439,0.048,0.049,-3.018
1419.441,0.048,0.049,-2.584
1419.442,0.048,0.049,-1.333
1419.443,0.048,0.049,-0.015
1419.444,0.048,0.049,-0.174
1419.445,0.048,0.049,0.004
1419.446,0.048,0.048,0.680
1419.448,0.048,0.049,-1.114
1419.449,0.048,0.049,-0.973
1419.450,0.048,0.049,0.483
1419.451,0.048,0.049,0.436
1419.452,0.048,0.049,0.418
1419.454,0.049,0.049,0.546
1419.455,0.049,0.049,-0.235
1419.456,0.049,0.049,0.296
1419.457,0.049,0.049,1.004
1419.458,0.049,0.049,1.051
1419.459,0.048,0.049,1.052
1419.461,0.048,0.049,1.181
1419.462,0.049,0.049,0.632
1419.463,0.049,0.049,0.396
1419.464,0.049,0.049,-0.398
1419.465,0.049,0.049,-1.211
1419.466,0.049,0.049,-1.928
1419.468,0.049,0.049,-0.861
1419.469,0.049,0.049,0.404
1419.470,0.049,0.049,0.926
1419.471,0.049,0.049,0.945
1419.472,0.049,0.049,0.404
1419.473,0.049,0.049,0.101
1419.475,0.049,0.049,-0.759
1419.476,0.049,0.049,-1.018
1419.477,0.049,0.049,0.176
1419.478,0.049,0.049,-0.326
1419.479,0.049,0.050,-1.891
1419.480,0.049,0.049,-0.788
1419.482,0.049,0.049,0.317
1419.483,0.049,0.049,0.766
1419.484,0.049,0.049,2.115
1419.485,0.049,0.049,1.949
1419.486,0.049,0.049,-0.008
1419.487,0.049,0.049,-1.171
1419.489,0.049,0.049,-0.706
1419.490,0.049,0.049,-0.852
1419.491,0.049,0.049,-1.147
1419.492,0.049,0.049,0.677
1419.493,0.049,0.049,1.894
1419.495,0.049,0.049,1.271
1419.496,0.049,0.049,0.126
1419.497,0.049,0.049,-0.242
1419.498,0.049,0.049,0.170
1419.499,0.049,0.049,-1.011
1419.500,0.049,0.050,-2.122
1419.502,0.049,0.049,-0.820
1419.503,0.049,0.049,1.050
1419.504,0.049,0.049,1.109
1419.505,0.049,0.049,0.610
1419.506,0.049,0.049,0.409
1419.507,0.049,0.049,0.391
1419.509,0.049,0.049,-0.845
1419.510,0.049,0.049,-1.058
1419.511,0.049,0.049,0.426
1419.512,0.049,0.049,0.580
1419.513,0.049,0.049,-0.003
1419.514,0.049,0.049,0.099
1419.516,0.049,0.050,-1.172
1419.517,0.049,0.050,-1.453
